[Header];World 1;Level 1;172;59;114;100;400;2000;120000;
==========================================================
[Block];0;1;192;128;-1;
[Block];1;1;96;128;-1;
[Block];2;1;0;128;-1;
[Block];3;1;-96;128;-1;
[Block];4;1;-192;128;-1;
[Block];5;3;-192;160;-1;
[Block];6;3;-192;192;-1;
[Block];7;3;-192;224;-1;
[Block];8;3;-192;256;-1;
[Block];9;3;-192;288;-1;
[Block];10;3;-192;320;-1;
[Block];11;1;-288;320;-1;
[Block];12;1;-384;320;-1;
[Block];13;1;-480;320;-1;
[Block];14;1;-576;320;-1;
[Block];15;1;-672;320;-1;
[Block];16;1;-768;320;-1;
[Block];17;1;-864;320;-1;
[Block];18;2;-896;384;-1;
[Block];19;2;-896;480;-1;
[Block];20;2;-896;576;-1;
[Block];21;2;-896;672;-1;
[Block];22;1;288;256;-1;
[Block];23;1;384;384;-1;
[Block];24;3;576;384;-1;
[Block];25;3;704;384;-1;
[Block];26;3;832;384;-1;
[Block];27;3;960;384;-1;
[Block];28;3;1024;288;-1;
[Block];29;3;1088;160;-1;
[Block];30;0;1152;96;-1;
[Block];31;0;1280;96;-1;
[Block];32;0;1408;96;-1;
[Block];33;0;1536;96;-1;
[Block];34;0;1792;96;-1;
[Block];35;0;1664;96;-1;
[Block];36;0;1920;96;-1;
[Block];37;0;2048;96;-1;
[Block];38;0;2176;96;-1;
[Block];39;0;2304;96;-1;
[Block];40;0;2432;96;-1;
[Block];41;0;2560;96;-1;
[Block];42;0;2688;96;-1;
[Block];43;0;2816;96;-1;
[Block];44;0;2944;96;-1;
[Block];45;0;3072;96;-1;
[Block];46;0;3200;96;-1;
[Block];47;5;1088;288;0;
[Block];48;5;1120;288;0;
[Block];49;5;96;256;0;
[Block];50;5;128;256;0;
[Block];51;5;128;384;1;
[Block];52;5;160;256;0;
[Block];53;4;384;512;0;
[Block];54;4;448;640;-1;
[Block];55;4;288;736;-1;
[Block];56;4;320;736;-1;
[Block];57;4;352;736;-1;
[Block];58;4;384;736;-1;
[Block];59;4;480;736;-1;
[Block];60;4;256;736;-1;
