[Header];World 1;Level custom;160;8;18;100;400;2000;240000;
==========================================================
[Block];0;2;-320;288;-1;
[Block];1;2;-320;480;-1;
[Block];2;5;224;256;0;
[Block];3;5;320;256;0;
[Block];4;5;288;256;0;
[Block];5;4;352;384;-1;
[Block];6;4;384;384;-1;
[Block];7;4;480;384;-1;
[Block];8;4;512;384;-1;
[Block];9;4;544;384;-1;
[Block];10;4;576;384;-1;
[Block];11;4;608;384;-1;
[Block];12;4;640;384;-1;
[Block];13;4;672;384;-1;
[Block];14;4;704;384;-1;
[Block];15;4;704;416;-1;
[Block];16;4;704;448;-1;
[Block];17;4;704;576;-1;
[Block];18;4;704;608;-1;
[Block];19;4;672;608;-1;
[Block];20;4;640;608;-1;
[Block];21;4;608;608;-1;
[Block];22;4;576;608;-1;
[Block];23;4;544;608;-1;
[Block];24;4;512;608;-1;
[Block];25;4;480;608;-1;
[Block];26;4;448;608;-1;
[Block];27;4;416;608;-1;
[Block];28;4;384;608;-1;
[Block];29;4;352;608;-1;
[Block];30;4;320;608;-1;
[Block];31;4;288;608;-1;
[Block];32;4;288;576;-1;
[Block];33;4;288;544;-1;
[Block];34;4;288;384;-1;
[Block];35;4;320;384;-1;
[Block];36;4;128;192;-1;
[Block];37;4;736;448;-1;
[Block];38;4;768;448;-1;
[Block];39;4;800;448;-1;
[Block];40;4;832;448;-1;
[Block];41;4;864;448;-1;
[Block];42;4;896;448;-1;
[Block];43;4;928;448;-1;
[Block];44;4;960;448;-1;
[Block];45;4;992;448;-1;
[Block];46;4;1024;448;-1;
[Block];47;4;1056;448;-1;
[Block];48;4;1088;448;-1;
[Block];49;4;1120;448;-1;
[Block];50;4;1152;448;-1;
[Block];51;4;1184;448;-1;
[Block];52;4;1248;448;-1;
[Block];53;4;1280;448;-1;
[Block];54;4;1216;448;-1;
[Block];55;4;1312;448;-1;
[Block];56;4;1344;448;-1;
[Block];57;4;1376;448;-1;
[Block];58;4;1408;448;-1;
[Block];59;4;1408;480;-1;
[Block];60;3;960;128;-1;
[Block];61;3;960;160;-1;
[Block];62;3;960;192;-1;
[Block];63;3;960;224;-1;
[Block];64;3;1056;128;-1;
[Block];65;3;1152;128;-1;
[Block];66;3;1152;160;-1;
[Block];67;3;1152;192;-1;
[Block];68;3;1152;224;-1;
[Block];69;3;1248;128;-1;
[Block];70;4;1472;192;-1;
[Block];71;4;1536;288;-1;
[Block];72;4;1600;416;-1;
[Block];73;4;1664;544;-1;
[Block];74;2;-320;192;-1;
[Block];75;5;768;256;0;
[Block];76;5;800;256;0;
[Block];77;5;832;256;2;
[Block];78;5;864;256;0;
[Block];79;4;256;416;-1;
[Block];80;4;224;416;-1;
[Block];81;4;224;384;-1;
[Block];82;4;224;352;-1;
[Block];83;4;224;320;-1;
[Block];84;4;224;288;-1;
[Block];85;2;-320;384;-1;
[Block];86;4;-256;288;-1;
[Block];87;4;-224;224;-1;
[Block];88;0;512;0;-1;
[Block];89;0;0;0;-1;
[Block];90;0;-128;0;-1;
[Block];91;0;-256;0;-1;
[Block];92;0;-384;0;-1;
[Block];93;2;-320;96;-1;
[Block];94;0;-512;0;-1;
[Block];95;0;-640;0;-1;
[Block];96;0;-768;0;-1;
[Block];97;0;1280;0;-1;
[Block];98;0;1152;0;-1;
[Block];99;0;1024;0;-1;
[Block];100;0;896;0;-1;
[Block];101;0;768;0;-1;
[Block];102;0;640;0;-1;
[Block];103;3;1248;96;-1;
[Block];104;3;1056;96;-1;
[Block];105;0;2816;0;-1;
[Block];106;0;2688;0;-1;
[Block];107;0;2560;0;-1;
[Block];108;0;2432;0;-1;
[Block];109;0;2304;0;-1;
[Block];110;0;2176;0;-1;
[Block];111;0;2048;0;-1;
[Block];112;0;1920;0;-1;
[Block];113;0;1792;0;-1;
[Block];114;4;288;800;-1;
[Block];115;4;256;928;-1;
[Block];116;4;288;928;-1;
[Block];117;4;320;928;-1;
[Block];118;4;384;928;-1;
[Block];119;4;416;928;-1;
[Block];120;4;448;928;-1;
[Block];121;4;512;928;-1;
[Block];122;4;576;928;-1;
[Block];123;4;640;928;-1;
[Block];124;4;544;928;-1;
[Block];125;4;480;928;-1;
[Block];126;4;352;928;-1;
[Block];127;4;608;928;-1;
[Block];128;4;224;928;-1;
[Block];129;4;192;928;-1;
[Block];130;4;128;928;-1;
[Block];131;4;96;928;-1;
[Block];132;4;160;928;-1;
[Block];133;4;64;928;-1;
[Block];134;4;32;928;-1;
[Block];135;4;0;928;-1;
[Block];136;4;0;960;-1;
[Block];137;4;640;960;-1;
[Block];138;4;352;704;-1;
[Block];139;3;416;192;-1;
[Block];140;0;384;0;-1;
[Block];141;2;576;96;-1;
[Block];142;5;256;256;1;
[Block];143;4;160;192;-1;
[Block];144;0;128;0;-1;
[Block];145;3;32;320;-1;
